index,passenger_name,born,died,age,age_at_death,gender,marital_status,category,ticket_class,job_group,ticket,cabin,embarked,disembarked,country_of_residence,profession,job,pclass,survived,sibsp,parch,fare,boat,body,countryid2,survived_y_n
1712,Kernaghan David,1875,1913,36,38,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1713,Kerney William,1873,,39,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1714,Kerr Thomas Russell,1885,1912,26,26,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,751,
1715,Ketchley Henry,1876,1912,36,36,Male,Married,Crew,Victualling,,,,Belfast,,England,Saloon Steward,Saloon Steward,,,,,,,,752,
1718,Khal?l 'Atta All?h Sulaym?n,1885,1912,27,27,Male,,Passenger,3rd Class,,2672,,Cherbourg,,Syria,Farm Labourer,Farm Labourer,,,,,,,,1800,yes
1716,Khalil Betros,1887,1912,25,25,Male,Married,Passenger,3rd Class,,2660,,Cherbourg,,Syria,Farm Labourer,Farm Labourer,,,,,,,,1798,
1717,Khalil Zahie,1892,1912,20,20,Female,Married,Passenger,3rd Class,,2660,,Cherbourg,,Syria,Farm Labourer,Farm Labourer,,,,,,,,1799,
1719,Kieran Edgar Michael,1878,1912,34,34,Male,Married,Crew,Victualling,,,,Southampton,,England,Storekeeper,Storekeeper,,,,,,,,754,
1720,Kieran James William,1877,1912,35,35,Male,Married,Crew,Victualling,,,,Southampton,,England,Chief 3rd Class Steward,Chief 3rd Class Steward,,,,,,,,753,
1721,Kiernan John Joseph,1885,1912,26,26,Male,,Passenger,3rd Class,,367227,,Queenstown,,United States,General Labourer,General Labourer,,,,,,,,1993,
1722,Kiernan Philip,1890,1912,22,22,Male,Single,Passenger,3rd Class,,367229,,Queenstown,,Ireland,General Labourer,General Labourer,,,,,,,,1535,
1723,Kilgannon Thomas,1890,1912,21,21,Male,,Passenger,3rd Class,,36865,,Queenstown,,Ireland,Farm Labourer,Farm Labourer,,,,,,,,1536,
1724,Kimball Edwin Nelson Jr.,1870,1927,42,57,Male,Married,Passenger,1st Class,,11753,D19,Southampton,New York City,United States,0,,1,1,1,0,52.5542,5,,1994,yes
1725,Kimball Susan Gertrude,1866,1962,45,95,Female,Married,Passenger,1st Class,,11753,D19,Southampton,New York City,United States,0,,1,1,1,0,52.5542,5,,1995,yes
1726,Kinchenten Frederick Charles,1875,1912,36,36,Male,Single,Crew,Engine,,,,Southampton,,England,Greaser,Greaser,,,,,,,,756,
1727,King Alfred John Moffett,1893,1912,18,18,Male,Single,Crew,Victualling,,,,Southampton,,England,Lift Steward,Lift Steward,,,,,,,,758,
1728,King Ernest Waldron,1884,1912,28,28,Male,Single,Crew,Victualling,,,,Southampton,,Ireland,Clerk (1st class),Clerk (1st class),,,,,,,,1537,
1729,King Thomas Walter,1869,1912,42,42,Male,Widowed,Crew,Deck,,,,Southampton,,England,Master-at-arms,Master-at-arms,,,,,,,,757,
1730,Kingscote William Ford,1864,1912,48,48,Male,Married,Crew,Victualling,,,,Southampton,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,759,
1734,Kink-Heilmann Luise,1886,1979,26,93,Female,Married,Passenger,3rd Class,,315153,,Southampton,New York City,Switzerland,0,,3,1,1,1,22.025,2,,1768,yes
1735,Kink-Heilmann Luise Gretchen,1908,1992,4,84,Female,,Passenger,3rd Class,,315153,,Southampton,New York City,Switzerland,0,,3,1,0,2,22.025,2,,1769,yes
1731,Kink Anton,1883,1959,29,76,Male,,Passenger,3rd Class,,315153,(E)58,Southampton,New York City,Switzerland,0,,,,,,,,,1765,yes
1732,Kink Maria,1889,1912,23,23,Female,,Passenger,3rd Class,,315152,R190,Southampton,,Switzerland,0,,,,,,,,,1766,
1733,Kink Vincenz,1885,1912,26,26,Male,,Passenger,3rd Class,,315151,(E)58,Southampton,,Switzerland,Magazineer,Magazineer,3,0,2,0,8.6625,,,1767,
561,Kinsella Louis,1881,1912,30,30,Male,Married,Crew,Engine,Substitute Crew,,,Southampton,,England,Fireman,Fireman,,,,,,,,760,
1736,Kirkaldy Thomas Benjamin,1876,1912,35,35,Male,Married,Crew,Victualling,,,,Southampton,,England,Bed Room Steward,Bed Room Steward,,,,,,,,761,
1737,Kirkham James,1868,1912,43,43,Male,Married,Crew,Engine,,,,Southampton,,England,Greaser,Greaser,,,,,,,,762,
1738,Kirkland Charles Leonard,1841,1912,71,71,Male,Married,Passenger,2nd Class,,219533,,Queenstown,,Scotland,Priest / Minister,Priest / Minister,,,,,,,,1623,
1739,Kitching Arthur Alfred,1881,1912,31,31,Male,Single,Crew,Victualling,,,,Southampton,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,763,
1740,Klaber Herman,1870,1912,41,41,Male,Married,Passenger,1st Class,,113028,C124,Southampton,,United States,Businessman,Businessman,1,0,0,0,26.55,,,1996,
1741,KlasÈn Gertrud Emilia,1910,1912,1,1,Female,,Passenger,3rd Class,,350405,,Southampton,,,,,,,,,,,,,
1742,KlasÈn Hulda Kristina Eugenia,1876,1912,36,36,Female,Married,Passenger,3rd Class,,350405,,Southampton,,Sweden,Housewife,Housewife,,,,,,,,1706,
1743,KlasÈn Klas Albin,1893,1912,18,18,Male,Single,Passenger,3rd Class,,350404,,Southampton,,,,,,,,,,,,,
1744,Klein Herbert,1878,1912,34,34,Male,Married,Crew,Victualling,,,,Southampton,,England,Barber,Barber,,,,,,,,764,
1745,Knight George,1865,1945,46,79,Male,Married,Crew,Victualling,,,,Southampton,New York City,England,Saloon Steward,Saloon Steward,,,,,,,,765,yes
1746,Knight Leonard George,1891,1912,21,21,Male,,Crew,Victualling,,,,Southampton,,England,Steward (3rd class),Steward (3rd class),,,,,,,,766,
489,Knight Robert,1869,1912,42,42,Male,Married,Passenger,2nd Class,H&W Guarantee Group,239855,,Belfast,,Ireland,Fitter,Fitter,,,,,,,,1538,
1747,Knowles Thomas,1867,1951,44,83,Male,Married,Crew,Engine,,,,Southampton,New York City,England,Firemens' Messman,Firemens' Messman,,,,,,,,767,yes
1748,Kolev Petr,1876,1912,36,36,Male,,Passenger,3rd Class,,349210,,Southampton,,Bulgaria,General Labourer,General Labourer,,,,,,,,39,
1749,Kolev Sotir,1888,1912,24,24,Male,,Passenger,3rd Class,,349209,,Southampton,,Bulgaria,General Labourer,General Labourer,,,,,,,,38,
1750,Kraeff Theodor,,,,,Male,,Passenger,3rd Class,,349253,,Cherbourg,,Bulgaria,General Labourer,General Labourer,3,0,0,0,7.8958,,,40,
1751,Krekorian Neshan,1886,1978,25,92,Male,Single,Passenger,3rd Class,,2654,[F] E57,Cherbourg,New York City,Turkey,General Labourer,General Labourer,3,1,0,0,7.2292,10,,1841,yes
535,Kreuchen Emilie,1882,1971,29,88,Female,Single,Passenger,1st Class,Servant,24160,,Southampton,New York City,,,,,,,,,,,,yes
502,Krins Georges Alexandre,1889,1912,23,23,Male,,Passenger,2nd Class,Musician,250654,E,Southampton,,England,Musician,Musician,,,,,,,,768,
1752,Kutscher (Lithman) Simon,1884,1912,27,27,Male,Married,Passenger,3rd Class,,251,,Southampton,,Scotland,Baker,Baker,,,,,,,,1624,
1753,Kvillner Johan Henrik Johannesson,1881,1912,31,31,Male,Engaged,Passenger,2nd Class,,18723,,Southampton,,Sweden,Mechanical Engineer,Mechanical Engineer,2,0,0,0,10.5,,165,1707,
1754,Lacey Bertie William,1892,1912,19,19,Male,Single,Crew,Victualling,,,,Southampton,,England,"Assistant Saloon steward, 2nd Class","Assistant Saloon steward, 2nd Class",,,,,,,,769,
1755,Lahh?d Ishaq Mu'awwad Sark?s,1877,1912,35,35,Male,Married,Passenger,3rd Class,,2624,,Cherbourg,,Syria,General Labourer,General Labourer,,,,,,,,1801,
1756,Lahtinen Anna Amelia,1878,1912,34,34,Female,Married,Passenger,2nd Class,,250651,,Southampton,,United States,0,,,,,,,,,1998,
1757,Lahtinen William,1876,1912,35,35,Male,,Passenger,2nd Class,,250651,,Southampton,,United States,Priest / Minister,Priest / Minister,,,,,,,,1997,
1758,Lahy T.,1871,1912,41,41,Male,,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,770,
1759,Laitinen Kristina Sofia,1873,1912,38,38,Female,Single,Passenger,3rd Class,,4135,,Southampton,,Finland,Housekeeper,Housekeeper,,,,,,,,1377,
1760,Lake William,1866,1912,46,46,Male,Single,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,771,
1761,Lam Ah,1874,,38,,Male,Single,Passenger,3rd Class,,1601,,Southampton,New York City,China,Seaman,Seaman,,,,,,,,103,yes
1762,Lam Len,1889,1912,23,23,Male,,Passenger,3rd Class,,1601,,Southampton,,,,,,,,,,,,,
1763,Lamb John J.,1881,1912,31,31,Male,Single,Passenger,2nd Class,,240261,,Queenstown,,Ireland,Jeweller,Jeweller,,,,,,,,1539,
1764,Landergren Aurora Adelia,1889,1947,22,58,Female,Single,Passenger,3rd Class,,7077,,Southampton,New York City,Sweden,0,,3,1,0,0,7.25,13,,1708,yes
1765,Lane Albert Edward,1879,1912,33,33,Male,Married,Crew,Victualling,,,,Southampton,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,772,
1766,Lane Patrick,1896,1912,16,16,Male,Single,Passenger,3rd Class,,7935,,Queenstown,,Ireland,Farm Labourer,Farm Labourer,,,,,,,,1540,
1767,Lang Fang,1894,1986,17,91,Male,Single,Passenger,3rd Class,,1601,,Southampton,New York City,,,,,,,,,,,,yes
1768,Laroche Joseph Philippe Lemercier,1886,1912,25,25,Male,,Passenger,2nd Class,,2123,,Cherbourg,,France,Engineer,Engineer,2,0,1,2,41.5792,,,1414,
1769,Laroche Juliette Marie Louise,1889,1980,22,90,Female,Married,Passenger,2nd Class,,2123,,Cherbourg,New York City,France,0,,2,1,1,2,41.5792,14,,1415,yes
1770,Laroche Louise,1910,1998,1,87,Female,,Passenger,2nd Class,,2123,,Cherbourg,New York City,France,0,,2,1,1,2,41.5792,14,,1416,yes
1771,Laroche Simonne Marie Anne AndrÈe,1909,1973,3,64,Female,,Passenger,2nd Class,,2123,,Cherbourg,New York City,France,0,,2,1,1,2,41.5792,14,,1417,yes
1772,Larsson August Viktor,1883,1912,29,29,Male,Married,Passenger,3rd Class,,7545,,Southampton,,United States,Locksmith,Locksmith,3,0,0,0,9.4833,,,1999,
1773,Larsson Bengt Edvin,1882,1912,29,29,Male,,Passenger,3rd Class,,347067,,Southampton,,Sweden,General Labourer,General Labourer,3,0,0,0,7.775,,,1709,
1774,Latimer Andrew,1857,1912,55,55,Male,Married,Crew,Victualling,,,,Belfast,,England,Chief Steward,Chief Steward,,,,,,,,773,
1775,Lavington Elizabeth,1872,1949,40,77,Female,Single,Crew,Victualling,,,,Southampton,New York City,England,Stewardess,Stewardess,,,,,,,,774,yes
1776,Lawrance Arthur,1875,1912,36,36,Male,Married,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,775,
1777,Leader Alice May,1862,1944,49,81,Female,Widowed,Passenger,1st Class,,17465,D17,Southampton,New York City,United States,Doctor,Doctor,1,1,0,0,25.9292,8,,2000,yes
1778,Leader Archibald,1889,1912,22,22,Male,Single,Crew,Victualling,,,,Southampton,,England,Confectioner,Confectioner,,,,,,,,776,
1779,Leather Elizabeth Mary,1861,1937,50,76,Female,Married,Crew,Victualling,,,,Southampton,New York City,England,Stewardess,Stewardess,,,,,,,,777,yes
1780,Lee Henry Reginald,1882,1965,29,82,Male,Married,Crew,Victualling,,,,Southampton,New York City,England,Scullion,Scullion,,,,,,,,780,yes
1781,Lee Herbert Henry,1894,1912,17,17,Male,Single,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,778,
1782,Lee Reginald Robinson,1870,1913,41,43,Male,Married,Crew,Deck,,,,Southampton,New York City,England,Lookout,Lookout,,,,,,,,779,yes
1783,Lefebvre Frances Marie,1872,1912,40,40,Female,Married,Passenger,3rd Class,,4133,,Southampton,,,,,,,,,,,,,
1784,Lefebvre Henry,1906,1912,5,5,Male,,Passenger,3rd Class,,4133,,Southampton,,,,,,,,,,,,,
1785,Lefebvre Ida,1908,1912,3,3,Female,,Passenger,3rd Class,,4133,,Southampton,,,,,,,,,,,,,
1786,Lefebvre Jeannie,1903,1912,8,8,Female,,Passenger,3rd Class,,4133,,Southampton,,,,,,,,,,,,,
1787,Lefebvre Mathilde,1899,1912,12,12,Female,,Passenger,3rd Class,,4133,,Southampton,,,,,,,,,,,,,
1788,Lefebvre Paul Georges,1876,1912,35,35,Male,Single,Crew,Victualling,,,,Southampton,,England,Saloon Steward,Saloon Steward,,,,,,,,781,
1789,Lehmann Bertha,1895,1967,17,72,Female,,Passenger,2nd Class,,1748,,Cherbourg,New York City,Switzerland,0,,2,1,0,0,12,12,,1770,yes
1790,Leinonen Antti Gustaf,1880,1912,32,32,Male,,Passenger,3rd Class,,3101292,,Southampton,,Finland,0,,3,0,0,0,7.925,,,1378,
1791,Leitch Jessie Wills,1880,1963,31,82,Female,,Passenger,2nd Class,,248727,,Southampton,New York City,England,0,,,,,,,,,782,yes
1792,Lemore Amelia,1873,1950,39,77,Female,Married,Passenger,2nd Class,,34260,F33,Southampton,New York City,United States,0,,,,,,,,,2001,yes
1793,Lennon Denis,1891,1912,20,20,Male,Single,Passenger,3rd Class,,370371,,Queenstown,,Ireland,General Labourer,General Labourer,,,,,,,,1541,
1794,Leonard Matthew,1886,1912,25,25,Male,Single,Crew,Victualling,,,,Belfast,,Ireland,3rd Class Steward,3rd Class Steward,,,,,,,,1542,
536,Leroy Berthe,1884,1972,27,87,Female,Single,Passenger,1st Class,Servant,17761,,Cherbourg,New York City,,,,,,,,,,,,yes
1795,Lester James,1871,1912,41,41,Male,,Passenger,3rd Class,,48871,,Southampton,,England,Dipper,Dipper,,,,,,,,783,
537,Lesueur Louis Gustave Joseph,1876,1939,35,62,Male,Single,Passenger,1st Class,Servant,17755,B101,Cherbourg,New York City,,,,,,,,,,,,yes
1796,Levett George Alfred,1886,1912,25,25,Male,Married,Crew,Victualling,,,,Belfast,,England,Assistant Pantryman Steward (1st Class),Assistant Pantryman Steward (1st Class),,,,,,,,784,
1850,LÈvy RenÈ Jacques,1875,1912,36,36,Male,Married,Passenger,2nd Class,,2163,D?,Southampton,,Canada,Chemist,Chemist,,,,,,,,78,
1797,Lewis Arthur Ernest Read,1884,1973,27,88,Male,Married,Crew,Victualling,,,,Southampton,New York City,England,Steward,Steward,,,,,,,,785,yes
1798,Lewis James,1871,1917,40,46,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1799,Lewy Ervin G.,1881,1912,30,30,Male,Single,Passenger,1st Class,,17612,,Cherbourg,,United States,Jeweller,Jeweller,,,,,,,,2002,
1800,Leyson Robert William Norman,1887,1912,25,25,Male,,Passenger,2nd Class,,29566,,Southampton,,England,Solicitor,Solicitor,,,,,,,,786,
1801,Lievens RenÈ AimÈ,1887,1912,24,24,Male,Single,Passenger,3rd Class,,345781,,Southampton,,Belgium,Farmer,Farmer,3,0,0,0,9.5,,,13,
1802,Light Charles Edward,1888,1912,24,24,Male,,Crew,Victualling,,,,Southampton,,England,Plate Steward (1st class),Plate Steward (1st class),,,,,,,,789,
1803,Light Christopher William,1891,1912,20,20,Male,Single,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,787,
1804,Light W.,1865,1912,47,47,Male,Married,Crew,Engine,,,,Southampton,,England,Fireman,Fireman,,,,,,,,788,
570,Lightoller Charles Herbert,1874,1952,38,78,Male,Married,Crew,Deck,Titanic Officers,,,Belfast,New York City,England,2nd. Officer,2nd. Officer,,,,,,,,790,yes
1805,Lind Erik Gustaf,1869,1912,42,42,Male,Married,Passenger,1st Class,,17475,,Southampton,,Sweden,Businessman,Businessman,,,,,,,,1710,
1806,Lindahl Agda Thorilda Viktoria,1886,1912,25,25,Female,,Passenger,3rd Class,,347071,,Southampton,,Sweden,0,,3,0,0,0,7.775,,,1711,
1807,Lindblom Augusta Charlotta,1867,1912,45,45,Female,Single,Passenger,3rd Class,,347073,,Southampton,,Sweden,0,,3,0,0,0,7.75,,,1712,
1808,Lindell Edvard Bengtsson,1876,1912,36,36,Male,Married,Passenger,3rd Class,,349910,,Southampton,,Sweden,General Labourer,General Labourer,3,0,1,0,15.55,A,,1713,
1809,Lindell Elin Gerda,1881,1912,30,30,Female,Married,Passenger,3rd Class,,349910,,Southampton,,Sweden,0,,3,0,1,0,15.55,A,,1714,
1810,Lindqvist Eino William,1892,1958,20,66,Male,Single,Passenger,3rd Class,,3101285,,Southampton,New York City,Finland,0,,3,1,1,0,7.925,15,,1379,yes
1811,Lindsay William Charles,1881,1960,30,79,Male,Married,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,791,yes
1812,Lindstrˆm Sigrid,1856,1946,55,89,Female,Married,Passenger,1st Class,,112377,,Cherbourg,New York City,,,,1,1,0,0,27.7208,6,,,yes
1813,Linehan Michael,1890,1912,21,21,Male,Single,Passenger,3rd Class,,330971,,Queenstown,,Ireland,Farm Labourer,Farm Labourer,,,,,,,,1543,
1814,Lines Elizabeth Lindsey,1861,1942,50,81,Female,Married,Passenger,1st Class,,17592,D28,Cherbourg,New York City,France,0,,1,1,0,1,39.4,9,,1418,yes
1815,Lines Mary Conover,1895,1975,16,80,Female,Single,Passenger,1st Class,,17592,D28,Cherbourg,New York City,France,0,,1,1,0,1,39.4,9,,1419,yes
1816,Ling Lee,1884,1912,28,28,Male,,Passenger,3rd Class,,1601,,Southampton,,,,,3,0,0,0,56.4958,,,,
1817,Lingane John,1850,1912,61,61,Male,Widowed,Passenger,2nd Class,,235509,,Queenstown,,United States,Gentleman,Gentleman,2,0,0,0,12.35,,,2003,
1818,Linhart Wenzel,1884,1912,28,28,Male,,Passenger,3rd Class,,345775,(E)58,Southampton,,Austria,Baker,Baker,,,,,,,,9,
1819,Little James,1863,,49,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1820,Littlejohn Alexander James,1872,1949,40,77,Male,Widowed,Crew,Victualling,,,,Belfast,New York City,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,792,yes
1821,Livshin David,1887,1912,25,25,Male,Married,Passenger,3rd Class,,374887,,Southampton,,England,Jeweller,Jeweller,,,,,,,,793,
1822,Lloyd Humphrey,1871,1912,41,41,Male,Single,Crew,Victualling,,,,Belfast,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,795,
562,Lloyd William,1883,1912,29,29,Male,Single,Crew,Engine,Substitute Crew,,,Southampton,,England,Fireman,Fireman,,,,,,,,794,
1823,Lobb Cordelia,1878,1912,34,34,Female,Married,Passenger,3rd Class,,3336,,Southampton,,England,0,,,,,,,,,797,
1824,Lobb William Arthur,1881,1912,31,31,Male,Married,Passenger,3rd Class,,3336,,Southampton,,England,Engineer,Engineer,,,,,,,,796,
563,Locke Albert George,1879,1912,33,33,Male,,Crew,Victualling,Substitute Crew,,,Southampton,,England,Scullion,Scullion,,,,,,,,798,
1825,Lockyer Edward Thomas,1892,1912,19,19,Male,,Passenger,3rd Class,,1222,,Southampton,,England,Grocers Assistant,Grocers Assistant,,,,,,,,799,
1826,Long Frank,1880,1912,31,31,Male,Married,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,800,
1827,Long Milton Clyde,1882,1912,29,29,Male,Single,Passenger,1st Class,,113501,D6,Southampton,,United States,0,,1,0,0,0,30,,126,2004,
1828,Long William,1876,1912,36,36,Male,Married,Crew,Engine,,,,Southampton,,England,Trimmer,Trimmer,,,,,,,,801,
1829,Longley Gretchen Fiske,1890,1965,21,74,Female,Single,Passenger,1st Class,,13502,D9,Cherbourg,New York City,United States,0,,1,1,0,0,77.9583,10,,2005,yes
1830,Longmuir John Dickson,1892,1912,19,19,Male,Single,Crew,Victualling,,,,Southampton,,England,Assistant Pantry Steward (2nd class),Assistant Pantry Steward (2nd class),,,,,,,,802,
1831,Loring Joseph Holland,1882,1912,30,30,Male,Married,Passenger,1st Class,,113801,,Southampton,,United States,Stockbroker,Stockbroker,1,0,0,0,45.5,,,2006,
1832,Louch Alice Adelaide,1869,1949,42,79,Female,Married,Passenger,2nd Class,,3085,,Southampton,New York City,England,0,,2,1,1,0,26,,,804,yes
1833,Louch Charles,1862,1912,50,50,Male,Married,Passenger,2nd Class,,3085,,Southampton,,England,Saddler,Saddler,2,0,1,0,26,,121,803,
1834,Loughran Joseph,1883,1950,29,66,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1835,Lovell John,1875,1912,37,37,Male,Single,Crew,Victualling,,,,Southampton,,England,Grill Cook,Grill Cook,,,,,,,,805,
1836,Lovell John Hall,1892,1912,20,20,Male,,Passenger,3rd Class,,21173,,Southampton,,England,Farmer,Farmer,,,,,,,,806,
571,Lowe Harold Godfrey,1882,1944,29,61,Male,Single,Crew,Deck,Titanic Officers,,,Belfast,New York City,Wales,5th. Officer,5th. Officer,,,,,,,,2120,yes
1837,Lowery David,1880,1916,31,36,Male,Single,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1838,Lucas William Arthur,1886,1921,25,35,Male,,Crew,Deck,,,,Southampton,New York City,England,Able Seaman,Able Seaman,,,,,,,,807,yes
1839,Lucas William Watson,1881,1944,31,63,Male,Single,Crew,Victualling,,,,Belfast,New York City,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,808,yes
1840,Luli? Nikola,1883,1962,29,79,Male,Married,Passenger,3rd Class,,315098,,Southampton,New York City,Croatia [Austria-Hungary],0,,3,1,0,0,8.6625,15,,119,yes
1841,Lundahl Johan Svensson,1861,1912,50,50,Male,Married,Passenger,3rd Class,,347743,,Southampton,,Sweden,General Labourer,General Labourer,,,,,,,,1716,
1842,Lundin Olga Elida,1889,1973,23,84,Female,Engaged,Passenger,3rd Class,,347469,,Southampton,New York City,,,,3,1,0,0,7.8542,10,,,yes
1843,Lundstrˆm Thure Edvin,1880,1942,32,62,Male,Engaged,Passenger,3rd Class,,350403,,Southampton,New York City,Sweden,0,,3,1,0,0,7.5792,15,,1717,yes
538,Lurette EugÈnie Elise,1852,1940,59,87,Female,Single,Passenger,1st Class,Servant,17569,B80,Cherbourg,New York City,,,,,,,,,,,,yes
1844,Lydiatt Charles,1867,1912,45,45,Male,Married,Crew,Victualling,,,,Southampton,,England,Saloon Steward (1st class),Saloon Steward (1st class),,,,,,,,809,
1845,Lymperopoulus Panagiotis K.,1882,1912,30,30,Male,Married,Passenger,3rd Class,,2683,,Cherbourg,,Greece,General Labourer,General Labourer,,,,,,,,1621,
1846,Lyntakoff Stanko,1868,1912,44,44,Male,,Passenger,3rd Class,,349235,,Southampton,,,,,,,,,,,,,
1847,Lyons William Henry,1886,1912,25,25,Male,Single,Crew,Deck,,,,Southampton,,England,Able Seaman,Able Seaman,,,,,,,,810,
1848,Lytle Thomas,1881,,31,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1849,Lyttle James,1881,1975,30,93,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
2088,M?m? Hann? Mik?'?l,1892,1952,20,60,Male,Single,Passenger,3rd Class,,2677,,Cherbourg,New York City,Syria,0,,,,,,,,,1802,yes
2087,M¸ller Ludwig,1875,1912,37,37,Male,Single,Crew,Victualling,,,,Southampton,,,,,,,,,,,,,
2085,M‰enp‰‰ Matti Alexanteri,1889,1912,22,22,Male,,Passenger,3rd Class,,3101275,,Southampton,,,,,,,,,,,,,
2086,M‰kinen Kalle Edvard,1882,1912,29,29,Male,Married,Passenger,3rd Class,,3101268,,Southampton,,Finland,General Labourer,General Labourer,,,,,,,,1381,
1851,Mabey John Charles,1888,1912,23,23,Male,Single,Crew,Victualling,,,,Southampton,,England,3rd Class Steward,3rd Class Steward,,,,,,,,811,
1852,MacIntosh Joseph,1851,1938,60,86,Male,Married,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
1853,Mack Mary,1855,1912,57,57,Female,Widowed,Passenger,2nd Class,,S.O./C. 3,E77,Southampton,,England,0,,2,0,0,0,10.5,,52,812,
1854,MacKay George William,1892,1912,20,20,Male,,Passenger,3rd Class,,42795,,Southampton,,England,Footman,Footman,,,,,,,,813,
1855,Mackie George William,1877,1912,34,34,Male,Married,Crew,Victualling,,,,Southampton,,England,2nd Class Bedroom Steward,2nd Class Bedroom Steward,,,,,,,,815,
1856,Mackie William Dickson,1879,1912,32,32,Male,Widowed,Crew,Engine,,,,Belfast,,England,Junior 5th. Engineer,Junior 5th. Engineer,,,,,,,,814,
1857,Madigan Margaret,1890,1968,21,78,Female,Single,Passenger,3rd Class,,370370,,Queenstown,New York City,Ireland,0,,,,,,,,,1544,yes
1858,Madill Georgette Alexandra,1896,1974,16,77,Female,Single,Passenger,1st Class,,24160,B5,Southampton,New York City,United States,0,,,,,,,,,2007,yes
1859,Madsen Fridtjof Arne,1888,1972,24,83,Male,Single,Passenger,3rd Class,,17369,,Southampton,New York City,Norway,0,,3,1,0,0,7.1417,13,,1451,yes
1860,Magill John,1874,,37,,Male,Married,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1861,Maguire John Edward,1882,1912,30,30,Male,Single,Passenger,1st Class,,110469,C108,Southampton,,United States,0,,1,0,0,0,26,,,2008,
1862,Mahon Bridget Delia,1892,1912,20,20,Female,Single,Passenger,3rd Class,,330924,,Queenstown,,Ireland,0,,,,,,,,,1545,
539,Maioni Roberta Elizabeth Mary,1891,1963,20,71,Female,,Passenger,1st Class,Servant,110152,B79,Southampton,New York City,England,Personal Maid,Personal Maid,,,,,,,,816,yes
1863,Major Thomas Edgar,1876,1912,35,35,Male,Married,Crew,Victualling,,,,Belfast,,England,Bathroom Steward (1st Class),Bathroom Steward (1st Class),,,,,,,,818,
1864,Major William James,1880,1960,32,80,Male,Married,Crew,Engine,,,,Southampton,New York City,England,Fireman,Fireman,,,,,,,,817,yes
1865,Malachard Jean-NoÎl,1886,1912,25,25,Male,,Passenger,2nd Class,,237735,D?,Cherbourg,,France,0,,,,,,,,,1420,
1866,Mallet Albert Denis Pierre,1866,1912,45,45,Male,Married,Passenger,2nd Class,,2079,,Cherbourg,,France,Merchant,Merchant,,,,,,,,1421,
1867,Mallet AndrÈ Clement,1910,1973,1,63,Male,,Passenger,2nd Class,,2079,,Cherbourg,New York City,France,0,,2,1,0,2,37.0042,10,,1423,yes
1868,Mallet Antonine Marie,1887,1974,24,86,Female,Married,Passenger,2nd Class,,2079,,Cherbourg,New York City,France,0,,2,1,1,1,37.0042,10,,1422,yes
1869,Mangan Mary,1879,1912,32,32,Female,Engaged,Passenger,3rd Class,,364850,,Queenstown,,Ireland,0,,,,,,,,,1546,
1870,Mangiavacchi Emilio Giovanni Andrea Onorato,1864,1912,47,47,Male,,Passenger,2nd Class,,32861,,Cherbourg,,United States,Clerk,Clerk,,,,,,,,2009,
1871,Mann Joseph,1885,1955,26,70,Male,Married,Crew,Deck,,,,Belfast,Southampton,,,,,,,,,,,,
1872,Mann Samuel,1872,,40,,Male,,Crew,Engine,,,,Belfast,Southampton,,,,,,,,,,,,
1873,Mannion Margaret,1883,1970,28,86,Female,Single,Passenger,3rd Class,,36866,,Queenstown,New York City,Ireland,0,,,,,,,,,1547,yes
1874,Mantle Roland Frederick,1871,1912,40,40,Male,Married,Crew,Victualling,,,,Southampton,,England,3rd Class Steward,3rd Class Steward,,,,,,,,819,
506,March John Starr,1861,1912,50,50,Male,Widowed,Crew,Victualling,Postal Clerk,,,Southampton,,England,Postal Clerk / Postman,Postal Clerk / Postman,,,,,,,,820,
